ProbeSetID,gene_short_name,Control_rep1,Control_rep2,Control_rep3,RBP2_rep1,RBP2_rep2,RBP2_rep3
XLOC_022784,APTX,27.817,28.8372,34.9462,24.4929,24.236,24.6186
XLOC_022785,SMU1,10.7112,10.6756,11.1059,8.86824,8.52078,9.42693
XLOC_022786,B4GALT1,50.0864,44.3504,38.2135,55.3745,55.7617,41.7272
XLOC_022787,BAG1,34.9152,36.7749,40.9001,39.7315,39.791,41.4588
XLOC_022788,AQP7,0.12915,0,0,0.109854,0.053739,0.125174
XLOC_022789,AQP3,31.0878,33.442,35.5019,82.4157,82.6268,75.6596
XLOC_022790,NOL6,24.3289,27.3882,30.078,26.0363,26.8202,33.4538
XLOC_022791,SUGT1P1,1.06623,1.53755,3.12844,1.30814,1.08155,2.9805
XLOC_022792,PTENP1,0.0926265,0.18546,0.0408151,0.110437,0.123621,0.251724
XLOC_022793,UBAP2,12.498,13.0699,14.4928,14.2067,13.845,14.4393
XLOC_022794,SNORD121A,0,0,0,0,0,0
XLOC_022795,DCAF12,24.8505,25.7907,26.4355,23.5104,22.1666,23.464
XLOC_022796,KIF24,1.8765,2.18831,2.42029,2.31961,2.07185,2.03274
XLOC_022797,KIAA1161,4.81902,4.58336,3.75404,2.19867,1.88079,1.9378
XLOC_022798,C9orf24,0,0.306078,0,0.0707624,0.153451,0
XLOC_022799,FAM219A,5.60331,5.52592,5.22045,9.57415,9.67956,10.051
XLOC_022800,ENHO,4.72467,6.19305,7.67368,1.51476,1.15947,1.20064
XLOC_022801,CNTFR,0.551286,0.59538,0.917505,0.303852,0.154321,0.384788
XLOC_022802,RPP25L,42.1447,49.6157,66.1007,21.2605,20.1762,23.0903
XLOC_022803,DCTN3,78.5269,115.233,152.09,63.3069,55.4584,61.1655
XLOC_022804,ARID3C,0.0656168,0,0.072243,0,0.0546033,0
XLOC_022805,SIGMAR1,3.34037,3.90147,3.78276,2.00159,2.56849,1.36972
XLOC_022806,CCL27,0,0,0,0,0,0.255113
XLOC_022807,CCL19,0,0,0,0,0,0
XLOC_022808,CCL21,0,0,0,0,0,0
XLOC_022809,FAM205A,0,0,0,0,0,0
XLOC_022810,FAM205B,0,0,0,0,0,0
XLOC_022811,VCP,176.285,195.018,233.043,146.844,147.17,166.805
XLOC_022812,FANCG,26.3167,31.686,42.1264,15.6435,14.9887,15.5787
XLOC_022813,PIGO,14.5487,17.8181,24.0283,15.4858,15.1484,14.9424
XLOC_022814,STOML2,106.588,125.445,157.241,74.6126,73.3701,82.1333
XLOC_022815,FAM214B,0.753894,0.851985,1.09832,2.05007,2.14964,1.41597
XLOC_022816,FAM166B,0.252136,0.178817,0.0984932,0.214355,0,0.259994
XLOC_022817,CD72,0.152207,0.304481,0.726297,0.129514,0.211258,0.393556
XLOC_022818,SIT1,0,0,0,0,0,0
XLOC_022819,RMRP,34.0209,66.4057,142.19,19.1311,14.813,20.2525
XLOC_022820,ARHGEF39,3.99981,3.71404,5.36403,2.76453,2.82051,4.18211
XLOC_022821,TPM2,6.70058,6.57157,7.56289,7.57137,7.84339,12.7487
XLOC_022822,TLN1,15.0431,18.8408,22.2058,12.8218,12.7853,15.4269
XLOC_022823,GBA2,16.5276,17.818,20.2516,16.9963,15.9564,15.0221
XLOC_022824,MSMP,0,0.140325,0.15471,0,0.233191,0
XLOC_022825,SPAG8,0.0456114,0.0456278,0,0.0388181,0.0379941,0
XLOC_022826,HINT2,58.3834,65.3333,83.937,51.1851,49.3638,34.6672
XLOC_022827,FAM221B,0,0,0,0,0,0
XLOC_022828,OR13J1,0,0,0,0,0,0.0888438
XLOC_022829,OR2S2,0,0,0,0,0,0
XLOC_022830,GNE,2.58851,2.47275,2.22677,3.00072,3.18474,2.15936
XLOC_022831,RNF38,3.52471,2.99949,2.49182,6.04993,5.22534,5.7084
XLOC_022832,MIR4475,0,0,0,0,0,0
XLOC_022833,PAX5,0.139671,0.279644,0.0659398,0.203904,0.382775,0.213017
XLOC_022834,MIR4540,0,0,0,0,0,0
XLOC_022835,MIR4476,0,0,0,0,0,0
XLOC_022836,ZBTB5,8.37858,9.58262,9.57144,9.82691,9.61283,9.14006
XLOC_022837,FBXO10,1.74806,1.81322,1.83899,2.81668,2.9298,2.18594
XLOC_022838,TOMM5,244.531,252.942,293.243,161.94,154.483,189.546
XLOC_022839,EXOSC3,24.0684,20.7983,19.9381,20.1856,20.2183,22.9877
XLOC_022840,SLC25A51,6.47421,7.19056,6.15393,5.18948,5.25536,5.59497
XLOC_022841,SHB,6.53897,7.82855,8.28713,6.84116,6.97848,7.78538
XLOC_022842,IGFBPL1,1.18849,1.16924,1.53494,0.418802,0.393089,0.377857
XLOC_022843,LOC100289137,1.22571,0.669143,0.429576,2.30065,2.46192,1.43258
XLOC_022844,ANKRD18A,1.5567,0.896081,1.05034,2.68455,3.01888,1.94523
XLOC_022845,CNTNAP3,0.260418,0.315638,0.196296,0.408595,0.331634,0.186269
XLOC_022846,"LOC653501,ZNF658B",0,0.0180106,0,0,0,0.0174612
XLOC_022847,ZNF658,0.306072,0.198271,0.178503,0.122666,0.165203,0.209698
XLOC_022848,SPATA31A4,0,0,0,0,0,0
XLOC_022849,"LOC653501,ZNF658B",0,0,0,0,0,0
XLOC_022850,MGC21881,3.34742,3.75454,4.64063,3.68534,3.19975,1.56796
XLOC_022851,KGFLP2,0.168174,0.137763,0.0842129,0.403662,0.47193,0.207763
XLOC_022852,LOC286297,0,0,0,0,0,0
XLOC_022853,FAM95B1,0,0,0,0,0,0
XLOC_022854,"ANKRD20A2,ANKRD20A3",0,0,0,0,0,0
XLOC_022855,LOC642929,0,0,0,0,0,0
XLOC_022856,SPATA31A6,0,0,0,0,0,0
XLOC_022857,"FAM74A2,FAM74A4",0,0,0,0,0,0
XLOC_022858,SPATA31A5,0,0,0,0,0,0
XLOC_022859,LOC286297,0,0,0,0,0,0
XLOC_022860,AQP7P1,0,0,0,0.0786293,0.0577543,0.0224025
XLOC_022861,FAM27B,0,0,0,0,0,0
XLOC_022862,LOC642236,0.156132,0,0,0,0.064922,0.151263
XLOC_022863,PGM5P2,0,0,0,0.0329357,0.0967303,0.112598
XLOC_022864,LOC440896,0,0,0,0.0196442,0,0
XLOC_022865,FOXD4L6,0,0.0544893,0,0,0,0
XLOC_022866,CBWD6,1.53265,0.901903,0.794279,3.4143,2.89142,2.09839
XLOC_022867,FOXD4L5,0,0.0473369,0,0,0.0394368,0
XLOC_022868,FOXD4L4,0,0,0,0,0,0
XLOC_022869,"CBWD3,CBWD5",19.0167,15.358,13.8647,16.515,16.8499,14.769
XLOC_022870,PGM5-AS1,0,0,0,0,0,0
XLOC_022871,TMEM252,0,0,0,0,0,0
XLOC_022872,PRKACG,0,0,0,0,0,0
XLOC_022873,BANCR,0,0,0,0,0,0
XLOC_022874,APBA1,0.529379,0.465177,0.261854,0.579766,0.468794,0.325137
XLOC_022875,PTAR1,1.36636,1.00344,0.555837,2.93087,2.84222,2.66686
XLOC_022876,LOC494558,0,0,0,0.0765598,0,0
XLOC_022877,LOC100507244,0,0,0,0.0427948,0.0418837,0
XLOC_022878,LOC100507299,0,0.0809425,0.445777,0.068862,0.336731,0.0784602
XLOC_022879,KLF9,0.59183,0.606352,0.394232,1.81705,1.46988,1.25589
XLOC_022880,TRPM3,0,0,0,0,0,0
XLOC_022881,MIR204,0,0,0,0,0,0
XLOC_022882,TMEM2,11.338,9.74548,6.73192,17.9567,18.6434,25.5436
XLOC_022883,FAM108B1,6.82154,5.1586,4.82004,5.66007,5.78742,6.4364
XLOC_022884,C9orf57,0,0,0,0,0,0
XLOC_022885,ZFAND5,14.5031,14.2364,9.44112,19.492,21.2116,19.2698
XLOC_022886,ALDH1A1,0,0,0,0,0,0
XLOC_022887,TRPM6,0.0257078,0.00857645,0,0.00729617,0.00714756,0
XLOC_022888,C9orf40,11.7931,10.3791,9.39495,8.22435,8.45672,9.87407
XLOC_022889,C9orf41,2.23824,2.37758,0.606815,4.4556,4.1615,4.5097
XLOC_022890,NMRK1,11.2713,10.736,11.7673,11.9912,11.7777,13.889
XLOC_022891,MIR548H3,0,0,0,0,0,0
XLOC_022892,RFK,11.3499,8.67072,5.67711,17.1098,18.469,16.1204
XLOC_022893,PRUNE2,0.10035,0.089332,0.0675662,0.0997391,0.111681,0.0974363
XLOC_022894,VPS13A-AS1,0,0,0,0,0,0
XLOC_022895,GNA14,3.2982,3.42086,2.27876,2.98669,3.54943,2.47276
XLOC_022896,GNAQ,11.4496,9.01447,7.72535,12.1176,11.291,13.142
XLOC_022897,TLE1,16.7466,17.7509,16.3234,31.0599,29.3533,24.4976
XLOC_022898,RASEF,4.74484,3.54392,2.26045,13.1075,13.696,11.8637
XLOC_022899,FRMD3,2.56442,3.10306,2.71531,2.30695,2.53606,4.19696
XLOC_022900,UBQLN1,47.1816,42.3346,37.985,63.7978,65.4685,62.4168
XLOC_022901,GKAP1,2.52485,2.04689,1.83557,2.08856,3.0824,3.61502
XLOC_022902,KIF27,0.64251,0.707185,0.278103,1.29235,1.43425,1.36331
XLOC_022903,C9orf64,7.37357,6.68381,5.15922,7.8213,7.17983,10.995
XLOC_022904,HNRNPK,314.014,316.203,321.694,293.69,288.129,314.966
XLOC_022905,MIR7-1,0,0,0,0,0,62.471
XLOC_022906,SLC28A3,0.0150916,0,0,0.234116,0.106036,0.0308336
XLOC_022907,AGTPBP1,3.96785,3.02436,2.30248,4.96472,4.9856,4.5963
XLOC_022908,GOLM1,22.9596,17.0608,11.846,75.6716,76.3983,51.4248
XLOC_022909,C9orf153,0.0416132,0,0,0,0,0
XLOC_022910,ISCA1,28.4653,25.5497,19.4052,33.6879,33.7415,27.6483
XLOC_022911,ZCCHC6,3.84681,2.96039,1.54164,8.49287,7.99892,7.71923
XLOC_022912,GAS1,0.0261598,0.052367,0.0576301,0.022274,0.0218125,0
XLOC_022913,LOC440173,0,0,0,0,0,0
XLOC_022914,LOC494127,0,0,0,0,0,0
XLOC_022915,LOC392364,0,0,0,0,0,0
XLOC_022916,CDK20,6.01138,5.98359,7.97878,9.8594,9.89341,9.05968
XLOC_022917,SPATA31C2,0,0,0,0,0,0
XLOC_022918,LOC286238,0,0,0,0,0,0
XLOC_022919,MIR4289,0,0,0,0,0,0
XLOC_022920,SHC3,0.108208,0.101139,0.0635834,0.0921815,0.0963335,0.0700409
XLOC_022921,SEMA4D,5.74638,5.53003,4.47963,4.65912,4.84157,5.44732
XLOC_022922,LOC286370,0,0,0,0,0,0
XLOC_022923,MIR4290,0,0,0,0,0,0
XLOC_022924,LOC340515,0,0,0,0,0,0
XLOC_022925,DIRAS2,0.105766,0.0882395,0.0776759,0.0750636,0.0882279,0.0513288
XLOC_022926,LOC100129316,0,0.0136692,0,0,0,0
XLOC_022927,AUH,5.37246,4.83154,4.23357,4.48775,4.43335,5.73523
XLOC_022928,NFIL3,17.3955,17.6976,18.7982,33.3945,33.9683,28.4184
XLOC_022929,MIR3910-2,0,0,0,0,0,0
XLOC_022930,ROR2,0.371129,0.654641,0.603527,0.120409,0.117938,0.171533
XLOC_022931,SPTLC1,39.3368,34.2388,29.8463,40.1662,38.9512,40.9656
XLOC_022932,IARS,77.0739,74.4007,73.4357,58.4335,60.7916,63.7185
XLOC_022933,"MIR3651,SNORA84",0,0,0,0,0,13.5408
XLOC_022934,NOL8,10.9206,8.32842,4.5246,16.4003,15.7442,14.8904
XLOC_022935,OGN,0,0,0,0.0226422,0,0
XLOC_022936,OMD,0,0,0,0,0,0
XLOC_022937,ASPN,0,0,0,0,0,0
XLOC_022938,ECM2,0.04549,0,0,0.0968554,0.0233304,0
XLOC_022939,MIR4670,0,0,0,0,0,0
XLOC_022940,IPPK,10.085,10.8028,10.1344,11.5919,11.3817,12.0173
XLOC_022941,BICD2,11.3778,9.20863,6.75505,10.9417,10.9121,11.7199
XLOC_022942,ZNF484,0.811202,0.624721,0.716406,2.21265,1.70386,2.08846
XLOC_022943,NINJ1,173.717,213.95,255.253,154.478,153.401,167.521
XLOC_022944,C9orf129,0,0,0,0,0.0593782,0
XLOC_022945,FAM120AOS,31.0865,34.4669,38.7579,28.7959,30.0086,27.0959
XLOC_022946,BARX1,0,0.0533263,0,0,0,0
XLOC_022947,MIRLET7DHG,0,0.0625682,0.0688965,0,0,0
XLOC_022948,FAM22F,0,0,0.0641054,0.0991025,0.048521,0.0282348
XLOC_022949,FBP2,0,0.0617982,0.204144,0.0525736,0.10288,0
XLOC_022950,FBP1,82.7833,111.158,148.077,74.9168,80.2665,47.153
XLOC_022951,MIR3074,0,0,0,0,0,0
XLOC_022952,FANCC,8.13022,8.75949,9.69066,6.48067,7.11795,7.52972
XLOC_022953,PTCH1,0.457361,0.575338,0.265439,0.56841,0.439457,0.836767
XLOC_022954,LINC00476,2.33272,2.63567,2.92258,2.18164,1.74794,2.09495
XLOC_022955,LINC00092,0,0,0,0,0,0
XLOC_022956,LOC158434,0,0,0,0,0,0
XLOC_022957,HSD17B3,0,0.0728519,0,0.185935,0.181877,0.0706192
XLOC_022958,SLC35D2,14.7324,17.761,16.2764,12.8635,14.4289,13.1228
XLOC_022959,ZNF367,4.40338,4.01458,2.57694,5.90952,5.68959,6.16251
XLOC_022960,CDC14B,4.71372,3.63112,2.49181,4.25072,4.26432,5.0022
XLOC_022961,AAED1,6.98256,7.18049,5.56436,9.27618,9.96052,10.5697
XLOC_022962,ZNF510,1.98957,1.4627,1.13424,2.90332,2.91365,2.64711
XLOC_022963,ZNF782,1.03884,0.708017,0.438259,1.95747,1.8618,1.37283
XLOC_022964,HIATL2,1.3814,3.44807,2.66,1.95573,2.38889,2.33942
XLOC_022965,CTSL2,5.2544,3.88971,4.40273,4.39376,4.55616,5.20585
XLOC_022966,LOC340508,0,0,0,0.02834,0,0
XLOC_022967,LOC286359,0,0,0,0,0,0
XLOC_022968,TSTD2,6.87605,7.25938,7.61079,8.97862,8.79465,8.1609
XLOC_022969,XPA,4.83872,3.61376,2.19063,7.22025,8.31863,6.48351
XLOC_022970,C9orf156,8.9456,9.51658,11.2584,10.9154,11.1962,9.40916
XLOC_022971,HEMGN,0.0701389,0,0,0,0,0
XLOC_022972,TRIM14,26.2485,29.257,31.8718,35.5202,36.533,43.0195
XLOC_022973,CORO2A,3.60776,4.12631,3.52978,4.50402,4.91198,3.54015
XLOC_022974,TBC1D2,9.8848,9.96573,10.7212,7.00531,6.54225,6.64705
XLOC_022975,GABBR2,7.83503,5.15185,2.71866,4.48764,3.90194,2.44349
XLOC_022976,ANKS6,5.11391,4.6038,4.14625,2.56295,2.16279,1.46533
XLOC_022977,ALG2,25.5894,26.3932,24.6302,37.3091,40.1845,31.4768
XLOC_022978,LOC441461,1.50858,0.939482,0.62194,0.639453,1.24755,0.364145
XLOC_022979,ERP44,11.6974,11.0899,11.909,19.9888,20.4682,14.972
XLOC_022980,TEX10,20.0399,19.9548,20.3627,16.3425,16.469,17.9136
XLOC_022981,BAAT,0.0216533,0.0433576,0.0238524,0.0368834,0,0
XLOC_022982,MRPL50,37.9766,28.0293,18.0327,37.4925,33.5012,47.6069
XLOC_022983,ALDOB,0,0,0,0,0,0.179607
XLOC_022984,TMEM246,0,0,0,0,0,0
XLOC_022985,GRIN3A,0,0,0,0,0,0
XLOC_022986,PPP3R2,0,0,0,0,0,0
XLOC_022987,OR13C4,0,0,0,0,0,0
XLOC_022988,OR13C3,0,0,0,0,0,0
XLOC_022989,OR13C5,0,0,0,0,0,0
XLOC_022990,OR13C2,0,0,0,0,0,0
XLOC_022991,OR13C9,0,0,0,0,0,0
XLOC_022992,ABCA1,0.676764,0.402621,0.280535,2.84843,2.93053,3.50666
XLOC_022993,MIR548Q,0,0,0,0,0,0
XLOC_022994,KLF4,11.8252,10.2245,7.48283,51.2018,50.5406,31.7394
XLOC_022995,ACTL7B,0,0,0,0,0,0
XLOC_022996,IKBKAP,12.2665,10.251,9.10775,11.1238,11.4225,13.2891
XLOC_022997,CTNNAL1,15.8171,14.1149,12.704,11.3302,11.7574,20.1251
XLOC_022998,TMEM245,10.2122,9.78332,8.46271,9.69436,9.28327,12.4836
XLOC_022999,MIR32,0,0,0,0,0,0
XLOC_023000,FRRS1L,0,0,0,0,0,0
XLOC_023001,EPB41L4B,13.023,10.0442,7.05074,9.12799,10.3495,9.458
XLOC_023002,PTPN3,9.96358,9.84137,8.43976,9.03631,8.38551,9.0284
XLOC_023003,C9orf152,1.23117,1.34424,1.51021,0.333531,0.513236,0
XLOC_023004,TXN,412.009,385.122,374.192,438.145,420.697,378.815
XLOC_023005,TXNDC8,0,0,0,0,0,0
XLOC_023006,SVEP1,0.238811,0.279024,0.17541,0.247044,0.237299,0.220834
XLOC_023007,LPAR1,0.905823,0.858427,1.04679,0.98682,0.850469,1.38913
XLOC_023008,OR2K2,0,0,0,0,0,0
XLOC_023009,KIAA0368,18.1896,15.8032,13.4128,22.6616,22.6332,20.9006
XLOC_023010,PTGR1,23.4962,22.592,24.0455,33.0762,33.9543,22.1536
XLOC_023011,LRRC37A5P,0,0,0,0,0,0
XLOC_023012,C9orf84,0.124736,0.0156231,0.0343809,0.0797413,0.1432,0.106027
XLOC_023013,"MIR3134,PTBP3",16.5818,12.8626,8.11022,17.8356,17.7671,18.8715
XLOC_023014,SUSD1,6.05063,5.78556,5.33735,5.86416,6.19409,5.2987
XLOC_023015,INIP,14.8778,14.9843,12.8437,11.4683,12.6914,15.7825
XLOC_023016,SLC46A2,0.0895237,0,0.0657375,0.0254061,0.0746324,0.0579066
XLOC_023017,ZNF883,0,0,0,0,0,0
XLOC_023018,ZFP37,0,0,0,0,0,0
XLOC_023019,FAM225B,0.0245982,0.012315,0.0406493,0.0209521,0.0205248,0
XLOC_023020,FKBP15,12.3581,12.0224,11.8894,15.1635,15.0333,15.8104
XLOC_023021,CDC26,21.2078,19.4681,19.1163,16.6488,14.0095,14.4703
XLOC_023022,RNF183,2.3616,2.42848,2.08002,2.00861,1.96503,2.48487
XLOC_023023,WDR31,0.446943,0.774824,0.590746,0.609094,0.91943,0.289263
XLOC_023024,HDHD3,39.7971,40.0374,47.6443,30.1141,30.4517,28.859
XLOC_023025,ALAD,14.5519,14.474,12.8795,9.42608,9.3853,9.24296
XLOC_023026,POLE3,134.635,153.24,179.348,94.1888,89.9453,88.7111
XLOC_023027,AMBP,0.166238,0.221671,0.427111,0.141435,0.184543,0.107444
XLOC_023028,KIF12,1.97778,2.66393,3.51867,0.744612,1.55303,1.03301
XLOC_023029,AKNA,2.25702,2.27934,2.46544,2.24986,2.75715,2.11662
XLOC_023030,DFNB31,4.82725,4.1489,4.39821,6.32491,5.99404,5.53544
XLOC_023031,LOC100505478,0.887062,0.758901,0.975929,0,0,0
XLOC_023032,TNFSF15,5.032,3.38906,1.61603,1.43056,1.44965,2.34244
XLOC_023033,TNFSF8,0.0192153,0.0384729,0.042335,0,0,0.0186496
XLOC_023034,TNC,2.79318,2.37755,1.98218,0.146964,0.16455,0.255234
XLOC_023035,LINC00474,0,0,0,0,0,0
XLOC_023036,ASTN2,5.41102,7.09922,9.42263,3.09659,3.29639,2.84776
XLOC_023037,SNORA70C,0,0,0,0,0,0
XLOC_023038,DBC1,0,0,0,0,0,0
XLOC_023039,MIR147A,0,0,0,0,0,0
XLOC_023040,CDK5RAP2,7.00736,5.47257,3.79817,9.74989,9.56373,9.89791
XLOC_023041,MEGF9,7.03377,6.49153,4.42443,6.20633,7.01819,5.19086
XLOC_023042,FBXW2,13.095,11.5292,9.44339,12.3527,12.429,13.1167
XLOC_023043,PSMD5,30.0562,28.7851,26.8895,26.6497,28.0439,33.753
XLOC_023044,PHF19,88.3359,113.112,139.027,37.9434,35.0636,45.9214
XLOC_023045,TRAF1,0.218365,0.210981,0.260253,0.248513,0.336123,0.267976
XLOC_023046,C5,1.41437,1.19325,1.06764,1.60626,1.3003,0.775482
XLOC_023047,RAB14,43.6192,39.1974,36.4037,44.1961,44.3394,44.3302
XLOC_023048,STOM,36.5313,31.3536,27.1727,43.6053,45.5293,44.3879
XLOC_023049,GGTA1P,0.159461,0.21265,0,0.0904509,0.17704,0.0515338
XLOC_023050,TTLL11,2.26987,2.25066,1.88067,2.07653,2.04352,1.98748
XLOC_023051,MIR4478,0,0,0,0,0,0
XLOC_023052,NDUFA8,107.134,112.351,144.161,81.918,75.8772,84.1672
XLOC_023053,LHX6,1.82599,1.97211,1.9099,1.63907,1.57267,1.83601
XLOC_023054,RBM18,12.5664,11.4366,10.7344,19.4579,20.0021,16.0779
XLOC_023055,OR1J1,0,0,0,0,0,0
XLOC_023056,OR1N1,0,0,0,0,0,0
XLOC_023057,OR1L8,0,0,0,0,0,0
XLOC_023058,OR1B1,0,0,0,0,0,0
XLOC_023059,PDCL,8.86888,7.75587,8.43002,12.749,12.7639,12.5859
XLOC_023060,RC3H2,6.83735,6.59941,7.88297,12.7792,11.7231,13.0439
XLOC_023061,SNORD90,0,0,0,0,0,0
XLOC_023062,ZBTB6,4.18097,3.81486,2.4098,6.28012,6.23954,6.7121
XLOC_023063,ZBTB26,3.80811,2.72722,3.26686,5.5272,5.01004,4.16021
XLOC_023064,MIR600HG,1.1087,0.847534,0.367748,1.20839,1.19371,1.33091
XLOC_023065,STRBP,9.69121,7.4586,4.41643,10.7016,10.8193,10.9779
XLOC_023066,DENND1A,13.018,16.3376,19.7635,10.2972,9.34301,10.9821
XLOC_023067,MIR601,0,0,0,0,0,0
XLOC_023068,PSMB7,313.011,322.956,399.861,230.971,225.181,251.618
XLOC_023069,NR5A1,0.0237591,0.0237823,0.0261715,0.0202312,0.0198132,0.0461129
XLOC_023070,NR6A1,0.609162,0.5641,1.11399,1.27121,1.51,2.0349
XLOC_023071,RPL35,4489.09,5537.72,7315.67,2477.32,2484.9,2720.04
XLOC_023072,GOLGA1,7.03562,6.77898,5.49692,11.0571,11.2484,11.5443
XLOC_023073,SCAI,1.29901,1.07404,0.934558,0.758579,0.798032,1.30398
XLOC_023074,PPP6C,24.4532,24.3607,23.9981,23.4451,23.8935,24.8513
XLOC_023075,HSPA5,209.199,217.938,229.912,595.605,594.131,365.015
XLOC_023076,MAPKAP1,75.4454,72.2993,81.7498,37.5948,38.4266,36.103
XLOC_023077,NRON,0,0,0,0,0,0
XLOC_023078,ANGPTL2,0.0204126,0,0,0,0,0
XLOC_023079,RPL12,6274.3,7452.89,9569.97,3545.18,3493.4,2807.12
XLOC_023080,SNORA65,0,0,14.2521,0,0,0
XLOC_023081,FAM129B,78.4945,83.2472,83.0564,68.2613,66.613,61.4444
XLOC_023082,MIR3911,0,0,0,0,59.9563,0
XLOC_023083,PTRH1,24.0491,27.0853,32.6265,22.2041,23.2503,18.4938
XLOC_023084,TOR2A,25.3784,31.2524,34.7207,14.1424,15.9475,16.0224
XLOC_023085,SH2D3C,0.117134,0.0586122,0.419326,0.174526,0.195311,0.142065
XLOC_023086,ENG,0.0240432,0.0481381,0.0264846,0.163815,0.140379,0.0233322
XLOC_023087,AK1,17.8425,23.6074,32.1676,13.0113,13.7089,13.3772
XLOC_023088,MIR4672,0,0,0,0,0,0
XLOC_023089,ST6GALNAC6,15.4033,20.1677,26.4982,8.5916,8.15209,11.8524
XLOC_023090,ST6GALNAC4,7.87368,9.78371,12.2724,6.40842,7.25018,7.35351
XLOC_023091,PIP5KL1,1.01868,2.01851,1.35956,1.16959,0.83528,0.55322
XLOC_023092,DPM2,51.3183,58.6986,69.0437,50.5412,48.576,38.6744
XLOC_023093,FAM102A,59.683,65.203,75.5173,85.0473,82.7673,67.7348
XLOC_023094,NAIF1,6.67064,7.62533,8.77036,4.08628,4.36099,6.11879
XLOC_023095,LOC100289019,0.794022,0.75705,0.416521,1.78712,1.78193,1.33947
XLOC_023096,PTGES2,82.1038,97.6516,120.151,51.693,52.4181,49.9294
XLOC_023097,CIZ1,65.3578,71.7834,80.5781,46.8221,49.3002,43.0926
XLOC_023098,MIR199B,0,0,0,0,0,0
XLOC_023099,MIR3154,0,0,0,0,0,0
XLOC_023100,GOLGA2,18.7981,19.8731,16.6527,42.1051,42.9825,40.7076
XLOC_023101,TRUB2,59.8901,71.1471,91.1467,32.5154,33.7019,32.1326
XLOC_023102,MIR219-2,0,0,0,0,0,0
XLOC_023103,WDR34,195.758,228.001,277.656,115.866,119.947,85.5462
XLOC_023104,ZDHHC12,95.3678,114.372,150.471,73.3712,70.998,57.5148
XLOC_023105,ZER1,19.1623,23.4087,26.6649,14.7882,16.2799,15.4833
XLOC_023106,C9orf114,25.5908,28.1692,34.0043,17.2005,16.0462,16.5595
XLOC_023107,CCBL1,2.87638,4.13368,5.29849,1.82653,1.98796,1.88875
XLOC_023108,DOLK,22.7741,23.2694,27.7992,14.1395,15.8989,19.037
XLOC_023109,SH3GLB2,89.2869,105.874,126.147,76.065,76.4525,56.4086
XLOC_023110,CRAT,0.642912,0.777549,0.934051,0.775493,0.737911,0.129961
XLOC_023111,IER5L,37.3771,39.986,46.871,25.6691,29.246,40.3063
XLOC_023112,C9orf50,0.144567,0.0482032,0.106133,0.0820143,0,0
XLOC_023113,ASB6,11.4605,11.2789,12.0328,10.0327,9.66558,9.24103
XLOC_023114,PTGES,1.81289,2.63415,1.80636,6.86962,6.50875,1.46519
XLOC_023115,TOR1A,39.3059,42.1761,48.2459,29.6593,31.2277,27.7239
XLOC_023116,C9orf78,47.6375,40.7115,33.716,52.6531,51.1539,41.0688
XLOC_023117,FNBP1,9.36736,8.53379,6.51163,9.16986,9.07072,6.44213
XLOC_023118,LOC100272217,1.41112,1.76505,1.24335,1.86189,2.02872,1.67691
XLOC_023119,QRFP,0,0,0,0,0,0
XLOC_023120,FIBCD1,8.23721,7.81018,9.47828,6.66774,7.25811,5.46544
XLOC_023121,FAM78A,0.829415,0.756537,0.649734,0.361028,0.538106,0.465121
XLOC_023122,UCK1,39.602,43.8254,53.0545,28.7324,29.4867,24.7991
XLOC_023123,RAPGEF1,15.3499,16.0153,15.8265,15.2207,15.7513,13.5022
XLOC_023124,MED27,31.9245,36.8503,48.2015,22.8368,24.6455,20.7227
XLOC_023125,SETX,6.03797,4.94097,2.94647,12.5931,11.8532,11.8614
XLOC_023126,TTF1,7.4408,5.47936,3.60123,10.0501,10.9069,7.3405
XLOC_023127,DDX31,10.9892,11.4337,11.4591,10.5542,11.4382,9.15544
XLOC_023128,AK8,0.935854,0.972463,1.03073,1.19495,1.04992,0.558669
XLOC_023129,TSC1,3.91972,3.56694,2.94254,4.82658,4.64724,3.83246
XLOC_023130,RALGDS,12.787,13.7633,13.8686,12.8746,13.1645,11.2943
XLOC_023131,GBGT1,0,0.0392201,0,0,0,0
XLOC_023132,OBP2B,0,0,0,0,0,0
XLOC_023133,ABO,0,0,0,0,0,0
XLOC_023134,SURF6,26.5936,21.1282,16.1814,35.5884,35.062,30.866
XLOC_023135,MED22,28.9335,32.3642,35.1576,25.1581,24.1031,22.7869
XLOC_023136,SURF1,72.3341,86.568,99.5522,53.8383,50.2902,33.8169
XLOC_023137,SURF4,126.806,148.179,179.318,117.743,120.795,104.206
XLOC_023138,REXO4,37.0671,35.0906,33.4387,33.8569,31.8788,27.0178
XLOC_023139,SLC2A6,13.7039,15.7643,17.6061,20.0208,20.8441,15.6264
XLOC_023140,TMEM8C,0,0,0,0,0,0
XLOC_023141,FAM163B,0,0,0,0.0621745,0,0
XLOC_023142,SARDH,0.22795,0.410724,0.276212,0.0970524,0.15208,0.11061
XLOC_023143,VAV2,15.6637,15.3179,13.0258,15.6753,17.2437,10.5773
XLOC_023144,BRD3,8.35944,7.7097,6.33062,7.89822,7.64181,6.79736
XLOC_023145,RNU6ATAC,23.0854,0,105.712,19.4816,55.8567,21.2515
XLOC_023146,"MIR3689A,MIR3689E",0,0,0,0,0,0
XLOC_023147,MIR3689C,0,0,0,0,0,0
